"location","size","year","price"
"0",48.5327335980037,2020,422640.591787239
"0",72.5296117155928,2017,604824.433515229
"2",80.6094675687427,1984,545814.592610754
"1",32.4157109784942,2013,297212.728990875
"0",89.1629110971056,1996,553868.278259839
"0",43.8058207976368,2007,325434.970575849
"2",50.6200011249828,2014,505901.255700291
"0",68.5600929337361,2016,565415.474256338
"2",54.9408557753659,2010,524518.163381423
"1",25.256163964856,1958,96821.1774866598
"0",95.7465611273702,2015,776047.600475881
"1",51.476296548425,1987,326231.060921371
"1",84.2316307890869,1965,335688.255571786
"2",58.1699490063311,1954,227550.909325811
"1",87.3014456423982,1976,443295.810343499
"1",66.6427268569087,2015,603209.626058259
"0",65.965373193121,2005,471788.385472106
"1",57.4599809734131,1965,235291.442724143
"0",39.8718225985882,1961,113476.533520901
"0",44.9303859032056,2020,392010.602838685
"2",88.5794232831983,2013,853856.020022735
"1",73.3669549030565,1991,485826.11126006
"0",66.3301522100608,2002,454423.624628691
"1",58.7072667344499,2003,463258.909683076
"0",60.0280223084508,1984,304053.425619187
"0",35.6624311986012,1983,181102.051314137
"1",63.7473632889105,1963,246118.983100383
"0",99.9024049110626,1983,489434.667288618
"0",83.1464326018838,2013,658607.803077151
"1",53.3958508972916,1987,337640.658137277
"1",77.9993868581564,2013,686955.962632101
"0",79.6228052977419,1970,288520.862409113
"0",69.5843494410488,1955,148939.102670908
"1",64.7616300261516,1991,431187.632084432
"1",78.2662239941294,1980,430802.595308534
"0",67.0313466851603,2020,579867.65750493
"1",61.2893526150309,1968,268067.691715663
"1",51.6622852286396,1965,213550.676953408
"1",50.9752794916966,1972,246704.847461422
"2",48.311212831131,1951,179518.024479836
"0",44.9913460553542,1960,122288.075045232
"0",120.125817668411,2008,886964.64468098
"0",53.3975659536074,1973,212775.533518351
"1",32.4422206298708,1991,225960.857595027
"1",36.1342337551466,2016,339862.666867257
"0",57.8264443147762,1986,304842.964964743
"1",38.2184359573569,2010,335348.268075391
"0",92.314451936783,2015,748591.924647564
"0",90.3241119005213,1974,362137.779142914
"1",83.6771877445454,1987,517812.474330812
"2",116.732020905793,2007,1045601.20783446
"1",100.19511733997,1984,586017.807085572
"0",28.7633808975027,1993,176794.320340326
"1",59.2132016213924,1968,259650.196423547
"0",40.7826676105021,1982,201590.132190872
"0",42.820407733926,2010,331202.778215417
"0",46.6470226185611,1956,107732.469487483
"1",41.7672677499766,1986,264265.468730682
"1",93.2186695089104,1989,593232.108781272
"1",69.1030643755629,2009,583231.70668393
"1",58.5823247014364,1989,380226.40841356
"1",54.0243817145145,1997,395454.040691494
"1",69.5425369224555,2000,524193.947021939
"0",81.4566413956688,1994,490578.212556828
"1",39.7130524817897,1996,292021.202714569
"0",40.8724581308508,1992,242924.414132634
"2",44.9413278273731,1970,254551.513476746
"0",51.4581210515323,1970,189953.414511813
"0",78.3486318231252,1996,487907.596249695
"0",47.2539454939621,2001,321872.784093525
"0",51.8716717263479,2019,445821.637194517
"1",61.9786593269836,1985,376292.251764283
"1",64.2219491935667,2016,588436.861895385
"2",53.5440452981528,2017,549467.334423553
"1",61.8813960624985,1953,177566.300298425
"1",49.811332653669,1982,291379.765582757
"2",45.620813805659,1978,294480.407579165
"0",39.1299803580591,2015,323112.079080934
"1",58.3935544815817,1993,402440.000399611
"0",27.0983771711338,1969,101984.801477974
"0",98.8363521530314,1984,494212.092746017
"2",46.2702267756797,2007,432587.421260724
"0",59.2783251811675,2019,508035.424268821
"1",49.7556879161851,1962,191469.155683044
"2",32.9358514448484,1989,257212.812844102
"1",82.0623025009484,1997,590321.276559305
"2",58.8487569635748,1976,359440.601928865
"0",24.3874915492161,1973,102539.113052986
"0",70.2337834026081,1978,311902.644134963
"2",45.6599057304179,2000,395280.945054275
"2",95.3992141013731,1951,325493.8064239
"1",27.7805505544019,1954,93391.8592170282
"0",57.7524818090511,1982,281348.279987772
"0",44.6069023719875,1960,121319.390276988
"1",29.8966027582046,1984,188831.241713241
"0",64.1757799570613,1963,189503.50957561
"1",76.9781162276012,2008,639716.523299875
"1",112.083158804854,1972,518631.946899456
"1",39.7127733267749,1996,292003.690984101
"1",111.879330955358,1982,629662.226636556
"1",63.4429514004017,1998,467253.313977983
"1",88.259759984933,2001,668719.567305697
"0",59.3408346006219,2001,401655.196942692
"0",48.4638792518814,2020,422038.407013452
"0",83.3226836186339,1986,434879.718924948
"0",73.8297230070013,2006,534231.573104721
"2",28.048150370782,1971,172901.011746985
"2",49.9433272249167,1974,299558.078675946
"1",56.5292715953766,1990,373257.856340798
"0",63.0928956081805,2003,439053.358276251
"1",62.25960223713,1971,290676.670443324
"1",70.8726797872869,1962,264309.402594155
"0",39.0745260448413,1990,224863.739418174
"1",49.4913134164514,2016,458076.524742666
"1",55.2304160358204,1993,381727.479371036
"0",62.5753156109141,1954,128664.56319375
"1",84.1478705982749,1991,554300.714553565
"2",88.5925614721228,1983,588052.249993041
"2",63.8263651855148,1993,495895.596325196
"1",40.2010743266708,1983,243033.714712431
"1",69.8820279770839,1973,337830.894055438
"0",55.7674484587349,1956,126896.474350493
"0",57.0126206384668,2007,420533.475384632
"0",51.4907935544766,2019,442615.94569208
"0",52.3405274937393,1991,303059.630693337
"2",74.801030688383,1977,456252.405605393
"1",74.634739987655,2018,695534.269525136
"0",39.6697144005676,1977,176492.832160178
"1",77.2227744068892,1953,216674.843813311
"2",88.6580550718695,1997,712646.35231621
"3",67.928045396917,1985,532406.530790432
"1",29.2971088695161,1992,208914.870730047
"0",129.612832566919,1961,346795.17635232
"1",92.0298358981125,2009,770092.768683854
"1",99.5929287768206,1977,512864.027600722
"0",81.6544093458037,1963,238452.424534701
"0",25.8890184384741,1955,61556.2126790035
"0",122.143007712492,1987,645090.064486585
"1",70.4951317506153,1954,206578.753222645
"0",76.1085047549109,1998,489473.320964336
"1",46.4557514321159,1951,128925.809811618
"2",68.3124996995073,1967,350895.142148705
"0",63.7350031320087,1986,334980.789556334
"1",50.1161524063932,1972,242881.581977106
"1",25.3256035081062,1978,147779.177641807
"2",49.4090724407812,2013,489563.631425655
"2",96.8391543836605,1976,572180.748436913
"1",81.2616204676327,1957,259510.853238684
"0",32.6558200940546,1967,114335.682452495
"0",117.392518170793,2015,949208.464648628
"0",86.1113097611104,1976,362936.803192823
"0",48.6208716060574,1966,160557.47556215
"0",60.4457406062402,1971,227460.492451121
"0",51.9840663898427,2015,425946.530366265
"0",56.4472395963535,1968,196116.094762423
"1",44.6955572472555,1959,160595.46301241
"1",54.0249449710491,1983,319749.433070241
"0",58.1106565964966,1991,335368.961065501
"2",41.0816676739426,1997,346309.367293829
"1",43.4035997024438,1996,317301.263747809
"0",50.34342472078,1980,236446.66485427
"1",117.847439948447,1984,685756.125247599
"2",55.2719713095768,1962,261953.478090853
"1",47.6550691496385,1966,203295.197738325
"0",56.7277469740401,1996,356017.780188091
"0",58.6532061633917,1956,132952.018747543
"0",61.5182961847776,1981,292894.183365951
"0",55.5448504997943,2019,476669.625266111
"0",43.551513964792,2000,293092.001032437
"0",56.5808038695457,2017,474052.46280961
"2",33.842477355301,1997,290569.965622444
"1",40.1857543517018,1958,142359.582463858
"0",65.6338288016182,1981,311815.214632129
"2",71.0719727546941,1974,413664.933506283
"1",92.1437815677587,2018,853996.290219498
"2",27.5181163140153,1958,134358.316353321
"0",43.4288859471793,1986,231418.426360692
"2",47.6055254853853,1956,201160.648845024
"0",123.228587222162,1975,502787.693772779
"1",74.7289767173471,1955,225277.218696956
"0",50.961689865533,1957,121903.666747919
"0",39.9555407193007,2005,289717.311039378
"1",67.1061436959649,1952,184164.825020375
"1",27.8006782390581,1960,110159.042076362
"1",54.6669684907597,1969,246706.5877954
"1",39.154281864168,2015,362674.848010055
"1",101.250032037005,1959,338745.063382859
"0",51.8928596088011,2010,399248.690321784
"0",90.7237887149597,1996,563389.586522459
"1",58.9512527326585,2006,482796.725428808
"1",77.394815031213,1958,255847.099284453
"0",80.5230840838898,1962,227224.156101523
"0",31.6714122241075,1951,60427.6796206717
"1",76.4655212268075,2007,627934.078765274
"1",82.4721153289643,1994,568410.387641516
"2",40.3433499834747,1976,255809.347223547
"0",44.0544567615425,1993,265479.303109486
"2",76.0023340584265,1952,272969.56024881
"1",50.7633566345986,1970,235592.542772684
"0",105.48613666472,1953,199645.306280922
"1",54.1787810740256,2000,412797.327762896
"1",87.2184023976611,2018,809408.883252393
"1",115.042653196408,1975,566331.885729483
"1",69.8327627726623,1987,435438.495879911
"0",45.8225497518058,1994,280330.336281336
"0",48.5133688570989,1984,247641.249927795
"0",50.2559425694276,2009,381944.75645963
"0",68.3132002136146,2016,563419.010591502
"0",29.6213723148542,1978,137267.727140809
"1",47.2009241294429,1962,182658.377115233
"0",74.2567843097734,1962,210297.827179607
"1",42.369651522175,1953,127815.117435979
"0",97.6146036832512,1962,273362.818142018
"0",69.0620891297782,1972,265390.707665992
"1",47.0920000678504,2018,446267.886708619
"1",72.6534077328214,1979,394067.95617813
"2",76.6363425301253,2012,735110.483543642
"1",58.2363249096458,1969,261525.263683652
"2",75.4034179934965,1963,354057.022715239
"2",83.2423986247242,1987,587656.838906258
"0",82.0686626533279,2003,568074.961700837
"1",100.197798814449,2001,756454.737456259
"2",86.5112696442525,1959,367182.849872713
"1",54.7979433312736,2017,510523.168912739
"1",86.3667358886836,1954,248639.57505643
"1",56.37829428035,2008,473883.377686758
"1",70.7589601252947,1953,200199.648545855
"1",31.5833158964574,1983,195201.126888238
"2",51.3151913960862,1977,322377.430253707
"1",97.2846462380387,1989,618240.7638222
"1",66.0969068751699,1993,452907.975457461
"0",21.3543122229082,1972,88867.9830780138
"0",136.385558766195,1953,255258.488162623
"0",50.6527332775737,1969,182058.262824388
"1",51.6917256913401,1987,327496.170541874
"1",37.1824358396926,2010,326800.140689729
"0",59.2916754583928,2011,460668.165659599
"2",82.5977876110461,2006,740373.577886121
"2",103.58876576109,1967,516708.50798867
"1",128.944456016285,2017,1174140.05104639
"1",78.6635150719429,2010,669028.867031471
"0",45.4961925023862,2000,305731.399071533
"0",39.3605171449947,1966,131846.456423952
"0",52.8384136072155,1975,221228.290653036
"1",35.0903784645737,2019,341167.87639647
"2",75.729407116243,1997,613096.291607609
"2",34.5774147864027,1961,171570.183166197
"1",92.1597244784576,1998,669711.451998767
"0",56.8789948812182,1999,374014.905420442
"0",82.0439777401071,2010,625384.703807026
"1",51.0471681948904,1953,149936.255820727
"2",106.893386179294,2008,970695.921441995
"0",63.2670016329702,2012,497210.172434417
"0",54.0691888042701,1955,117914.514201131
"1",78.5346498894743,1992,526510.551149191
"1",79.0420555478662,1994,545591.403517501
"0",32.9722798182049,1988,184687.779274015
"1",36.0625928790366,1994,259787.568755799
"0",55.5333718048227,1955,120844.865204581
"1",147.991027106528,1977,752447.86234667
"1",49.1633808737891,1959,174655.312757866
"1",38.5331533126642,2013,349517.344792064
"1",39.414016857252,1970,187365.032753955
"0",64.5237482895691,2018,545641.208052777
"0",51.7538941896384,1997,330866.26716117
"0",80.0164555420548,1988,434032.928380246
"1",58.7954758026891,2016,540423.718403864
"1",56.5503734897014,1983,333766.480559361
"0",80.7375574215362,1968,276275.149232679
"2",38.0392616427796,1951,147675.89247584
"0",50.1986020886165,2014,406640.173488252
"0",58.990685603957,2011,458399.426306131
"0",85.632571773832,2018,720831.237336039
"0",99.059318455723,2017,822371.203085348
"0",43.4289222296685,1965,140108.110384953
"1",31.0823124576504,2020,307610.194447835
"1",108.874884693865,1957,340967.479004716
"1",72.1222352414063,2020,687228.830709
"0",34.9635641526483,1958,90210.6129702535
"0",60.7464092969593,1960,161673.209238939
"0",98.5497832579961,1963,285765.297547863
"1",31.5457101407084,1970,153920.532158137
"2",83.3280601753215,1951,288073.102915546
"0",62.4045902695859,1960,165808.860890495
"0",78.3061245230828,1962,221231.841213771
"2",58.9956141244419,1970,324825.542221013
"1",76.6647327167657,2001,583482.557320288
"0",65.5220179698335,1963,193263.338490891
"0",26.534998384729,1983,137274.974992334
"2",53.6044789285359,1967,281780.778667334
"1",44.6645143252974,1990,299100.452358373
"0",49.7904961064608,2020,433316.531983981
"0",33.3756233981291,1993,203539.586288359
"2",48.8429675946933,2020,518535.141914804
"2",89.9337299015116,1963,416523.669803847
"0",77.2918738331588,1973,303570.46191182
"0",46.2333940867346,2014,375311.056613902
"1",108.206079389688,2004,847794.30128711
"1",105.030503474785,1993,707916.734881928
"0",56.3243205403998,2010,432481.575908296
"0",68.8510788264002,1996,429983.428480111
"1",42.4387571541518,1973,212957.074460882
"0",74.1988132214846,2014,596239.637199342
"0",87.7135020531957,1952,158869.943550379
"0",42.9111900630287,1954,91302.7442777121
"0",58.4206591844612,1971,220180.53815372
"3",41.8952371630075,1984,339470.884209086
"0",57.125168626782,1951,101159.72861687
"0",85.90467173976,1983,422248.187181742
"1",90.7261701616417,1994,623299.878646186
"2",38.523023812147,1979,257189.397829416
"1",44.8153957096631,2017,421185.22749696
"1",44.5315705336717,2017,418649.107665396
"0",70.1588378161141,2013,557295.922497178
"0",77.5980923022645,2003,537677.270084456
"0",30.2989429082215,2009,234263.031974825
"0",42.9213855585147,2018,366340.40097049
"1",55.5944105599847,1960,200485.527420073
"0",44.2714824341586,1978,200252.549251342
"1",54.2776693688526,1955,169042.038610176
"1",34.6829968532681,2020,340910.752142388
"2",42.9469118995374,1966,227385.321890886
"1",98.7807491758653,1976,498972.942777566
"1",91.796457770219,1974,446716.289538369
"1",108.236303365431,1996,761389.749168124
"2",41.7500617671987,1991,326376.05510575
"0",36.6259394272528,2015,303078.12012276
"2",59.570383169333,1960,268078.25488294
"1",49.1877815958089,2018,465238.559183046
"1",50.2501200132326,1966,213295.807039041
"2",35.3946894802107,1979,238718.462668321
"1",62.0474783047707,1992,420162.042533282
"0",73.3798190499666,1962,207938.475480788
"1",41.0153477840211,1976,218808.329016571
"2",91.6998624006662,2004,800300.937940789
"0",65.3867915081244,1970,238698.764857196
"0",70.7829997856937,1984,356762.138476006
"0",57.6382045518867,1960,153883.482219823
"1",47.8360683895734,2012,424273.346953909
"1",54.8455040839605,1976,285875.147098443
"0",43.2007393691389,1968,152399.90200919
"1",50.333285349537,2011,440347.036419443
"1",56.5934897532846,1975,288697.705893628
"1",72.6990235515711,1990,474315.474856132
"0",63.3877217859119,1965,199979.226660313
"1",60.4443666865481,1952,167846.933926841
"2",74.5824045128413,2005,663992.707127935
"1",66.5041206241989,2020,635260.896713427
"1",59.1066781039714,2013,525430.0656188
"1",75.4306734231114,2001,574428.013834445
"0",41.4851659226049,1992,246429.289441877
"2",43.0459747276043,2009,413153.992125616
"1",38.6282312908787,1968,176272.896306451
"3",50.4231448679197,1963,294455.515691175
"2",61.0649830997743,2006,555187.312979351
"1",114.70028846116,1969,495846.483997434
"0",60.9088910395411,1990,344947.576995734
"0",42.4796856574076,1987,230839.723165296
"1",50.8671544090379,1995,363323.399928901
"0",61.8618127792372,1973,244942.827593154
"0",53.1756292230261,2006,387565.567661015
"1",79.7918623548549,1985,478723.89398327
"0",43.4215895711258,1983,218344.776410965
"1",74.598632470684,1952,202526.415367268
"0",114.116134340892,1959,283671.891501895
"0",41.8438328769801,2009,319684.694242847
"2",30.5224052245956,1959,148832.8732352
"1",75.6398658366463,1975,379161.814334346
"0",44.1956033890949,1979,204355.374470861
"1",55.9835310273971,1986,347425.350750025
"0",44.6584264873569,1988,246629.377852846
"2",65.2090461456064,1976,395050.025050485
"0",65.2646150687949,2009,492993.867812759
"0",62.0348780986881,1988,338721.078045114
"2",103.022182593283,1977,617110.951890071
"0",38.8816497902736,1972,153720.731614254
"1",74.4267677149356,1956,231899.23200308
"1",81.7652379683172,2020,776434.445203395
"1",62.3487003946144,1961,228674.608309307
"1",57.563842516931,1986,356683.118181744
"0",47.081300933105,1959,122797.280542451
"2",56.3808696086333,1960,255316.537810291
"1",76.2621878104339,1992,511859.990289624
"3",70.0981035590463,1965,407842.007686607
"0",54.0380127730578,1959,139487.790378063
"2",92.8850606356035,1973,522148.151743702
"0",95.1375991243361,1969,333310.677419424
"1",60.4331133247263,2002,470234.432993225
"1",85.5091864848411,2014,759730.483812359
"1",71.9848744437865,1985,433837.149310632
"1",59.5835396597469,1982,344644.053335917
"1",26.4706592763267,1972,137652.126967583
"1",69.8175759318079,1997,505209.451467195
"0",97.4293388692937,2000,643295.980790924
"0",46.9453101912325,1993,282241.414377235
"2",77.3229764204198,1953,284944.24305495
"0",74.2142861312577,2010,566658.434344689
"1",55.5043275944882,1972,266844.071774812
"1",51.8081255665549,1988,333383.178421234
"0",41.0973789587569,1968,145462.428680103
"0",57.6700054029752,1974,234779.019597789
"1",81.2342084847484,1962,300067.409226005
"1",90.8873538583418,1972,424302.535815275
"2",75.7036120708906,1987,537148.726685701
"0",87.9586105458614,1975,361709.896598857
"1",54.8908032512999,1966,231156.432599014
"1",65.8565951308251,1983,385423.448650983
"1",83.8886318961841,1990,544254.086403147
"1",62.5137598279913,2009,529542.403717176
"0",46.6598094226346,2013,374008.68561945
"1",51.3929436874266,1954,155960.11996058
"2",56.2048597531628,1988,412139.713460575
"0",69.4010966058347,1963,204133.519239474
"2",69.3673615154747,2016,695999.783476305
"1",66.1374045529664,1965,267845.740949944
"1",85.060408323582,1954,245175.90495909
"0",36.9455376698039,2014,301931.13575523
"2",55.4514840851204,1957,234959.44047384
"1",58.2452220263408,2002,453939.236722514
"1",76.0614750652305,1969,335501.447177211
"1",68.1443388549815,2000,514041.227885353
"2",97.7437083911127,1987,684821.786914764
"1",59.1649998544926,1969,265377.496461541
"0",39.8997839012057,1992,237387.41528734
"1",52.4450194444499,2004,421223.152316665
"0",93.2057182593747,1978,410669.893791308
"2",35.6019555431987,2002,321945.181815667
"0",96.0325600898237,1970,345970.745048611
"0",70.0272898041429,1989,388086.400289657
"1",77.1577552672717,2016,702918.242818618
"1",41.9771877875964,1970,198254.268662772
"2",63.9444928907037,1955,253572.238413795
"2",93.0606527374686,2009,858282.394907725
"1",39.2886995520682,2005,324513.473873758
"1",99.8667028634113,1957,314392.897653457
"1",64.8795097430237,1996,464412.901881263
"1",59.5184196521865,1995,421730.368286709
"0",61.5195148600236,2004,434502.321707852
"2",59.4254844764808,1966,303187.269788616
"2",57.8977171613232,2000,493190.109996861
"1",46.9287255039746,1978,256883.763176176
"0",31.2347571652695,2011,247436.717363071
"1",63.7647614908186,1951,169590.36443736
"0",72.0894759694364,1971,269384.121516456
"0",94.6811000034837,2005,672784.25603651
"0",83.1740516089022,2019,708757.021850969
"1",32.4378697646322,1991,225938.433583455
"0",96.2881045546305,1977,414299.035954291
"0",91.8327225059123,1952,165874.047817214
"0",72.5539665209716,1974,292835.210246062
"2",74.4882366486718,2009,692988.970148113
"0",35.6876765131665,1954,77578.3820787544
"0",44.883848853829,1992,265796.998841509
"2",82.576046215058,2015,814548.384706219
"2",77.5804944165066,2011,736033.143607388
"0",67.0776413034366,1982,325179.59915244
"1",53.5470221863839,2016,493967.509590879
"0",49.6759688154897,1999,327925.639519009
"1",57.9678202334836,2004,463462.062187009
"0",83.0557822754787,1993,491688.324139853
"1",46.4318168089285,1983,277613.114349243
"0",63.1658469891609,1989,351038.157788586
"0",47.40600157509,1958,118823.967338618
"0",59.2606667864216,1970,217257.194523341
"1",97.1551237576699,1965,384166.098189811
"1",116.163242075631,1995,804078.797972369
"0",68.2191737465529,1997,432942.635412736
"1",72.2659880300816,1999,536699.372321367
"1",93.9505429906266,2003,729347.887694768
"1",78.9548881361584,2017,726733.728463711
"0",26.9687538661201,1992,163686.075028904
"0",83.2984592293898,1966,268051.733720882
"1",61.4952800115162,1956,195036.658239986
"0",45.6102198999106,1990,260802.988622924
"1",103.951758074058,2012,898448.066853981
"1",78.1402446915967,1973,375399.83803834
"0",72.4944087917814,1968,249069.419906164
"1",60.0734406680365,1972,287191.524721975
"1",32.133762686063,1994,233665.314721592
"2",72.3810259543531,2015,717682.612983987
"1",39.5370176722444,2006,330411.407090993
"1",43.2091969558983,1974,220796.27750723
"1",45.7529989891185,1965,191394.74055302
"1",40.087745905544,2013,362815.25036212
"1",61.9844356724744,1979,339112.929119972
"0",51.5599060559087,1952,97414.7529720867
"0",47.100106936776,1986,250134.922286127
"0",74.7442724517413,1977,323809.946382804
"1",38.2239418170511,1999,293294.70144844
"1",75.1502782896686,2009,632521.239450207
"3",51.9692260946002,1958,276252.515117232
"0",91.1996607975378,1951,155687.059216702
"0",109.930427115993,1973,427597.870220378
"0",26.9484425914357,1976,120370.027054808
"0",141.960525068411,1977,606125.752068404
"2",41.0075134757528,2012,407317.432003693
"1",31.3042430269975,2006,265767.287696559
"2",74.0211160609478,2014,725859.683743606
"0",40.8815622893688,1955,91535.5497950177
"1",56.4838738889999,2006,463425.486733776
"0",54.3955179787351,1981,260125.303746962
"0",52.5590190800104,1976,225370.234070935
"1",52.8179469621678,2015,482224.741574283
"0",33.5188566301721,2011,264800.074615143
"1",40.7283667761187,1985,254116.57285317
"1",34.5077779534588,1967,156143.305446691
"1",97.1946527400645,2019,909421.841356105
"0",42.7350746015039,1954,90972.3776705269
"0",93.1548443313575,2005,662111.947657016
"1",71.3949953589036,1961,258978.774162518
"2",44.4246025731645,1972,260862.986638741
"0",77.5737579966716,1953,149398.196407175
"0",56.581335327025,1959,145592.612246831
"1",65.6701815337071,1982,377809.262884815
"2",83.1098343558951,1985,570130.945690412
"1",43.6190269397161,1995,314403.589584382
"0",45.0215668053685,1986,239536.868718158
"0",70.8371305213498,1954,144370.01439846
"1",24.5033195339325,2009,219746.434469059
"0",65.8727784627824,1969,233817.68786427
"0",89.2181492957538,2012,697037.95142532
"1",36.2422737774485,1984,224681.92510905
"1",67.2937612956781,2013,595439.955328406
"0",36.5478241582199,1957,90201.2950547401
"0",39.8519595352528,1969,145351.454269576
"1",49.0044828566728,1955,154529.16778318
"0",60.3565623834358,2000,402321.365794966
"2",60.3350196123705,2003,530794.488401844
"0",63.1368257094615,2000,420387.268911988
"1",44.3390202967988,1976,234922.122783455
"1",64.963123117731,1998,477979.47147579
"0",100.138105512172,1962,280177.502961022
"0",72.4887054309635,1976,307086.706036057
"1",67.2239253960402,2004,534271.779092017
"0",57.5462371062117,1971,217024.393603816
"2",68.5994829218377,1990,510155.592654663
"1",55.5099968670361,1969,250207.650227093
"2",50.3863594818385,1972,291868.785606118
"2",122.079383976131,1956,469260.765035666
"0",63.2330838959848,2014,509618.760624578
"0",89.8775704565199,1992,522263.354359073
"0",69.0286891512728,1977,299805.853748697
"1",71.1099286991179,1967,300725.909540502
"1",82.2001992512405,1962,303400.768073193
"0",76.3191765754484,1985,391518.356317541
"1",89.8956813252448,2019,842642.568937258
"2",43.0096630500002,2015,438666.761637597
"1",44.5733815984401,2004,361004.093532553
"1",28.0692921113136,2020,279741.69216449
"0",39.2515207043426,2003,276923.722086191
"1",53.2309231122801,1981,304682.825278357
"2",54.9678435092242,1979,354212.280534185
"0",47.4327260818926,1974,194862.122400451
"1",40.1717978112318,2012,359505.873987157
"0",78.3591031331806,1997,495812.449277387
"3",24.372743624727,1952,136032.41251102
"0",99.3442750011946,1967,327739.722203935
"0",73.4142319185179,2005,523921.775559308
"0",61.2115599011936,1999,401738.733425354
"0",46.3056640850606,2018,394440.866762516
"0",46.57258918975,1972,182176.531243127
"0",87.5488474199023,2015,710465.850973322
"0",41.3862708058734,1977,183708.326221851
"1",108.489335209656,1955,318123.741747902
"0",41.9043369220337,1974,173289.666166822
"1",70.2543947673964,2010,599650.01951502
"0",120.745243703425,1951,202948.199524039
"1",60.2728443377159,2020,577618.935964149
"0",86.7983956348066,2020,747884.520901826
"2",79.0777133966352,1979,496455.237928946
"1",95.0802634150342,1988,595187.051781368
"1",54.1229209365474,1954,163201.588518812
"1",110.884277787273,1990,712973.980880894
"1",102.37052841324,1953,280807.224410114
"1",32.2526070517514,1967,147227.630131227
"2",70.0773867428692,1988,506467.056182335
"0",48.7436337954696,2015,400022.025995994
"1",57.1090649114402,1959,199690.315882987
"1",31.4564673118589,2006,266956.474976507
"1",50.6790255662044,1980,285969.891377107
"1",76.0446507304729,1954,221283.157289606
"1",62.3254685406868,1974,309689.48207359
"2",80.7361525232024,1993,619343.538547256
"0",38.6532994681126,1988,214811.285878636
"1",58.7267675915577,1966,245922.70092865
"1",86.5635375355741,2013,760176.506643367
"0",29.699318444499,2007,223866.879388202
"1",55.8358355284682,1980,313041.906887249
"0",68.0662473750329,1955,145917.539048073
"1",116.437972481242,1982,654499.004320467
"2",63.6086238116774,2012,615259.195097358
"0",72.0760684666514,2001,485708.068894061
"0",36.2202353076431,1990,209158.241446937
"1",82.8057318328761,2008,686622.729808437
"2",47.7861497936716,1971,273569.305759199
"1",67.0360850949376,2009,566386.907289336
"1",51.1912580097732,2004,411640.60735013
"2",38.6147794222581,1968,215179.741114901
"2",96.3738603817479,1960,415297.456578597
"0",44.323249532332,1988,244851.300750719
"0",62.778050669763,1981,298680.684492816
"0",50.8272755726912,2002,350547.879389731
"1",57.8778417008111,2001,445408.383900281
"1",59.8797444493467,1983,352255.023808792
"0",61.5547000222961,1963,182167.096317502
"0",82.4838759239629,1971,306798.832022323
"1",27.6618276390426,1994,203910.713949695
"2",53.1627145081055,1989,396766.500029565
"0",53.6125426830582,2016,444339.878484501
"1",51.5326191194354,1951,140853.647123214
"3",58.8816837778032,1992,508079.435204436
"2",43.0029900306837,2011,421380.808139783
"2",104.120262423725,1979,644210.125118227
"2",74.5949895705487,2020,776040.516729022
"0",80.4466622768838,2006,581198.416922268
"1",80.8351857536787,1955,242079.733420538
"1",59.9817354310123,2018,562934.776884973
"0",68.5904724860601,1983,339148.68871398
"1",55.5318512463395,2018,522658.332496624
"2",63.2493786055471,2000,535991.094449243
"1",42.6663611875411,2004,346420.081466419
"0",65.7720112776788,1957,154483.090108774
"0",59.240366030378,2016,489918.192682413
"1",57.1663384623715,1953,165543.738587507
"1",21.6810936186466,1996,168491.793270589
"0",64.1817251382427,2020,555645.909094642
"0",46.5409731552282,2009,354444.235706806
"2",76.8964961386968,1988,552837.266742613
"1",97.2265661432278,1999,715169.641245588
"1",78.9789124856132,1974,387123.794081428
"2",73.3473777841768,2005,653473.068461437
"1",46.03662172138,1985,284633.971496473
"2",79.378338008065,1976,474400.994622062
"1",67.2182591470518,1958,224804.954630115
"0",47.7411958300928,1991,277306.823204957
"2",67.2064621660196,1960,298624.075648814
"1",78.2389215032585,2009,657678.562840288
"0",70.0863212704611,1982,339316.089870783
"0",63.9715307960232,2014,515448.701885633
"1",42.7428174417476,1970,201506.571023235
"1",71.7298516243395,2014,640531.045899496
"1",49.7345167709824,2002,390529.966880507
"2",69.3170988847715,1964,334818.457957071
"2",55.1101532831961,1979,355037.188955557
"0",49.9056061398841,2004,354361.066174429
"0",100.464895092578,1973,391637.656421889
"2",71.7470587745181,1968,374225.606969869
"1",36.4065194975541,1951,105295.47630214
"0",52.9956235319898,1960,142286.786517499
"1",65.8747501102734,1961,240484.087106584
"1",32.0013793068895,2015,300093.735575928
"0",98.0407988752447,1997,617837.934345153
"1",98.2531132541573,1957,309630.068169489
"1",41.5323609940398,1963,167257.28138297
"1",129.536408617653,1960,440799.089488498
"0",59.0318091494306,1959,151471.423349214
"0",29.9529064757731,1993,183693.858270185
"0",63.3213910923081,1971,237815.19835395
"0",84.8767678096729,1954,171035.647803803
"1",47.6742534146788,2020,461084.902181047
"0",50.5325931580154,1954,105777.61606625
"0",84.5273303591509,2003,584804.510588087
"0",120.627299175889,2007,878560.617069494
"0",37.014926374077,1951,68978.5827716294
"1",63.7300879186883,2002,494795.747306694
"1",44.9071728355336,1952,129780.601555605
"1",105.899488104534,2007,861940.138399469
"1",100.615792082996,2007,819926.407394283
"0",35.5073713670507,1989,201691.288161835
"0",46.6136018375042,1994,284994.776869935
